bgg_id,name,year,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,cooperative,compilation,compilation_of,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id,game_type,designer,artist,mechanic,category,family,publisher,avg_time
118,Modern Art,1992.0,3.0,5.0,3.0,5.0,4.0,5.0,10.0,10.357142857142858,45.0,45.0,,,,,,210.0,20482.0,7.47715,1.32248,7.28828,2.291,1.059322033898305,,,,,,,Strategy Game,Reiner Knizia,,,,,,45.0
119,Kingdoms,1994.0,2.0,4.0,2.0,4.0,2.0,3.0,9.0,8.1875,45.0,45.0,,,,,,1555.0,4897.0,6.6508,1.22444,6.31726,1.8385,1.0,,,,,,,,Reiner Knizia,,Tile Placement,,,,45.0
120,Hoity Toity,1990.0,2.0,5.0,4.0,6.0,5.0,6.0,12.0,8.458333333333334,45.0,45.0,,,,,,1820.0,5201.0,6.51632,1.33584,6.22514,1.8691,1.7333333333333334,,,,,,,Family Game,Klaus Teuber,,,Bluffing,,,45.0
121,Dune,1979.0,2.0,6.0,4.0,6.0,6.0,6.0,12.0,13.916666666666666,60.0,180.0,,,,,,411.0,5777.0,7.60003,1.69338,7.02256,3.4501,3.0,,,,,,,,,,,,,,120.0
122,Quo Vadis?,1992.0,3.0,5.0,4.0,5.0,5.0,5.0,12.0,,45.0,45.0,,,,,,2598.0,2270.0,6.471,1.35211,6.02539,2.0808,,,,,,,,Strategy Game,Reiner Knizia,,,,,,45.0
123,Green Thumb Cards,1996.0,2.0,5.0,2.0,5.0,2.0,5.0,7.0,,45.0,45.0,,,,,,,28.0,7.28571,2.09774,,1.2,,,,,,,,,(Uncredited),(Uncredited),,Card Game,Theme: Gardening,Playful Minds,45.0
124,Primordial Soup,1997.0,3.0,4.0,3.0,4.0,4.0,4.0,12.0,,90.0,90.0,,,,,,1147.0,4661.0,6.93163,1.32579,6.50488,2.7321,3.0,,,,,,,Strategy Game,,Doris Matthäus,,Prehistoric,,,90.0
125,Money!,1999.0,3.0,5.0,3.0,5.0,4.0,5.0,10.0,,30.0,30.0,,,,,,2256.0,2834.0,6.53296,1.19393,6.10819,1.5442,,,,,,,,Family Game,Reiner Knizia,,,Card Game,,,30.0
126,The Really Nasty Horse Racing Game,1989.0,2.0,6.0,4.0,6.0,6.0,6.0,12.0,,90.0,90.0,,,,,,5382.0,846.0,6.27211,1.46593,5.69927,1.6667,,,,,,,,Party Game,Simon Knock,,,,Sports: Horse Racing,,90.0
127,Princess Ryan's Star Marines,1997.0,1.0,6.0,1.0,6.0,1.0,6.0,10.0,,120.0,120.0,1.0,,,24814,,21959.0,219.0,5.43562,1.7292,5.48822,2.44,,,,,,,,,Mark McLaughlin,,,,,The Avalon Hill Game Co,120.0
128,Take it Easy!,1983.0,1.0,8.0,1.0,9.0,2.0,8.0,10.0,,20.0,20.0,,,,,,2066.0,3049.0,6.59766,1.29005,6.15661,1.484,,,,,,,,,Peter Burley,,,,,,20.0
130,Iron Dragon,1994.0,2.0,6.0,2.0,4.0,3.0,3.0,12.0,,240.0,240.0,,,,,,2107.0,1639.0,7.01624,1.57488,6.14802,2.9392,,,,,,,,Strategy Game,,,,,,Mayfair Games,
132,Caesar & Cleopatra,1997.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,60.0,60.0,,,,,,2268.0,4518.0,6.39718,1.1859,6.10614,1.9104,2.375,,,,,,,Strategy Game,Wolfgang Lüdtke,Franz Vohwinkel,,,,,60.0
133,Frischfleisch,1999.0,2.0,6.0,2.0,6.0,2.0,6.0,18.0,,120.0,120.0,,,,,,11561.0,156.0,6.13096,1.41729,5.5462,2.5455,,,,,,,,Strategy Game,Friedemann Friese,"Lars-Arne ""Maura"" Kalusky",Modular Board,,Theme: Cannibals / Cannibalism,2F-Spiele,120.0
134,Cape Horn,1999.0,3.0,5.0,3.0,5.0,3.0,5.0,12.0,,45.0,45.0,,,,,,7639.0,563.0,5.98339,1.15049,5.60557,2.0227,,,,,,,,Family Game,Thorsten Gimmler,,Tile Placement,,,,45.0
135,Kontor,1999.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,60.0,60.0,,,,,,7059.0,805.0,5.95473,1.38872,5.62189,2.2025,,,,,,,,Strategy Game,Michael Schacht,,,,,,60.0
136,Robin Hood,1999.0,3.0,6.0,3.0,6.0,3.0,6.0,8.0,,30.0,30.0,,,,,,20906.0,86.0,5.44651,1.42329,5.49658,1.6,,,,,,,,,Klaus Palesch,Oliver Freudenreich,,Card Game,Folk Tales & Fairy Tales: Robin Hood,AMIGO,30.0
137,Pass the Bomb,1994.0,2.0,10.0,2.0,10.0,2.0,10.0,12.0,,20.0,20.0,,,,,,6931.0,1517.0,5.83046,1.47335,5.62752,1.3068,,,,,,,,Party Game,,,,,Game: Pass the Bomb,,20.0
139,Hoax,1981.0,3.0,12.0,3.0,12.0,3.0,12.0,10.0,,45.0,45.0,,,,,,11753.0,226.0,5.94491,1.60965,5.54437,1.3529,,,,,,,,,,Linda Bound,,,,,45.0
140,Pit,1903.0,3.0,8.0,4.0,9.0,6.0,8.0,7.0,7.90625,30.0,90.0,,,,26922,,1940.0,9093.0,6.37991,1.54605,6.1916,1.1569,,,,,,,,,,,,,,,60.0
141,Andromeda,1999.0,3.0,5.0,3.0,5.0,3.0,5.0,10.0,,60.0,60.0,,,,,,3685.0,1308.0,6.38319,1.26275,5.84711,2.2266,,,,,,,,,Alan R. Moon,Doris Matthäus,,,,,60.0
142,Vino,1999.0,3.0,5.0,3.0,5.0,3.0,5.0,12.0,,90.0,90.0,,,,,,4656.0,685.0,6.44506,1.29144,5.75028,2.9846,,,,,,,,Strategy Game,Christwart Conrad,Franz Vohwinkel,,Economic,,,90.0
143,Wortelboer,1999.0,2.0,4.0,2.0,4.0,2.0,4.0,,,30.0,30.0,,,,,,,16.0,4.1875,2.03773,,1.0,,,,,,,,,,Sander ten Napel,Take That,,,Think Games,30.0
144,Elfenwizards,1995.0,3.0,6.0,3.0,6.0,3.0,6.0,10.0,,90.0,90.0,,,,,,13568.0,109.0,6.18248,1.2254,5.53212,2.3,,,,,,,,,Alan R. Moon,Doris Matthäus,Dice Rolling,Negotiation,Creatures: Fairies / Elves / Pixies,White Wind,90.0
145,Metropolis,1984.0,2.0,5.0,2.0,5.0,2.0,5.0,16.0,,90.0,90.0,,,,,,6637.0,370.0,6.36592,1.28583,5.63852,2.2353,,,,,,,,,Sid Sackson,(Uncredited),,,Components: Polyominoes,,90.0
146,Buy Low Sell High,1996.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,60.0,60.0,,,,,,5490.0,880.0,6.12789,1.24614,5.69167,1.9907,,,,,,,,Family Game,Reiner Knizia,,Commodity Speculation,Economic,Cities: Palmyra (Syria),,60.0
147,Crude: The Oil Game,1974.0,2.0,4.0,3.0,4.0,4.0,4.0,13.0,,90.0,90.0,,,,,,3081.0,1121.0,6.70428,1.44372,5.94078,2.7426,,,,,,,,Strategy Game,James J. St. Laurent,William Bricker,,,,,90.0
148,Die Glücksritter,1999.0,3.0,6.0,3.0,6.0,3.0,6.0,8.0,,60.0,60.0,,,,,,17737.0,137.0,5.69927,1.4577,5.51202,1.7273,,,,,,,,,Klaus Kreowski,Nicholas Price,,,,Schmidt Spiele,60.0
150,PitchCar,1995.0,2.0,8.0,2.0,8.0,6.0,6.0,6.0,5.03125,30.0,30.0,,,,,,447.0,10593.0,7.26011,1.35162,6.98121,1.1271,1.0,,,,,,,,Jean du Poël,Jean du Poël,,,,,30.0
151,Piratenbillard,1959.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,15.0,15.0,,,,,,5575.0,405.0,6.57494,1.41937,5.68849,1.2414,,,,,,,,Family Game,Reinhold Wittig,,,,,ABACUSSPIELE,15.0
152,Mü & More,1995.0,2.0,8.0,4.0,6.0,5.0,5.0,11.0,,60.0,60.0,,1.0,344176,,,1543.0,1908.0,7.15097,1.43359,6.3207,2.5514,,,,,,,,Strategy Game,,Doris Matthäus,,,,,60.0
153,Take 5!,1998.0,2.0,6.0,3.0,6.0,2.0,6.0,10.0,,60.0,60.0,,,,432,,2487.0,2306.0,6.54085,1.18535,6.05328,1.4611,,,,,,,,Family Game,Wolfgang Kramer,Franz Vohwinkel,Hand Management,,,,60.0
154,Union vs. Central,1999.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,360.0,360.0,,,,,,9700.0,109.0,6.81927,1.58933,5.56801,3.75,,,,,,,,Strategy Game,Dieter Danziger,Dieter Danziger,,,,Winsome Games,
155,Was sticht?,1993.0,3.0,4.0,3.0,4.0,3.0,4.0,12.0,,60.0,60.0,,,,,,3534.0,657.0,6.96835,1.24664,5.87086,2.3966,,,,,,,,,Karl-Heinz Schmiel,Ralf E. Kahlert,,,,,60.0
156,Wildlife Adventure,1985.0,2.0,6.0,2.0,6.0,3.0,4.0,10.0,,60.0,60.0,,,,,,4156.0,602.0,6.80116,1.35505,5.79912,1.8814,,,,,,,,Family Game,,Gerhard Schmid,,,,,60.0
157,Eurorails,1990.0,2.0,6.0,2.0,5.0,3.0,4.0,10.0,,180.0,240.0,,,,,,1801.0,1815.0,7.10301,1.47005,6.23329,2.7397,,,,,,,,Strategy Game,,,,,,Mayfair Games,
162,The Awful Green Things From Outer Space,1979.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,60.0,90.0,,,,,,2476.0,2615.0,6.54534,1.41262,6.05597,1.8768,,,,,,,,Thematic,Tom Wham,,,,,,75.0
163,Balderdash,1984.0,2.0,6.0,4.0,7.0,5.0,6.0,12.0,11.966666666666669,60.0,60.0,,,,,,1972.0,6030.0,6.46653,1.48408,6.18153,1.4119,,,,,,,,Party Game,,Búi Kristjánsson,,,,,60.0
164,"Before I Kill You, Mister Spy...",1996.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,30.0,30.0,,,,,,23409.0,1244.0,5.43644,1.56628,5.45908,1.265,,,,,,,,,James Ernest,,Push Your Luck,,,Cheapass Games,30.0
165,Black Box,1977.0,1.0,2.0,1.0,2.0,1.0,2.0,10.0,,20.0,20.0,,,,,,4391.0,872.0,6.39292,1.39979,5.77329,2.0658,,,,,,,,Abstract Game,Eric Solomon,Franz-Josef Schulte,,,,,20.0
166,Black Death,1993.0,2.0,6.0,2.0,6.0,2.0,6.0,,,120.0,120.0,,,,,,18806.0,139.0,5.7446,1.74485,5.50732,1.85,,,,,,,,,Greg Porter,Darrell Midgette,,,,,120.0
167,Dicke Kartoffeln,1989.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,120.0,120.0,,,,,,11259.0,161.0,6.18323,1.41264,5.54873,3.3333,,,,,,,,Strategy Game,,Doris Matthäus,Commodity Speculation,,,ABACUSSPIELE,120.0
168,Empire Builder,1982.0,2.0,6.0,2.0,4.0,3.0,3.0,12.0,,180.0,180.0,,,,,,1518.0,2971.0,6.95363,1.49303,6.32844,2.6293,,,,,,,,Strategy Game,,,,,,Mayfair Games,
169,En Garde,1993.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,,20.0,30.0,,,,,,2999.0,1671.0,6.49172,1.39698,5.95306,1.3968,,,,,,,,Family Game,Reiner Knizia,Pierô,,,,,25.0
170,Family Business,1982.0,2.0,6.0,4.0,6.0,5.0,6.0,8.0,,30.0,30.0,,,,,,3638.0,4167.0,6.07561,1.5547,5.85254,1.3211,1.9705882352941175,,,,,,,,David B. Bromley,,,,,,30.0
171,Chess,1475.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.345679012345679,,,,,,,,436.0,34045.0,7.18322,1.84295,6.99554,3.6644,1.0,,,,,,,Abstract Game,(Uncredited),,,Abstract Strategy,,,
172,For Sale,1997.0,3.0,6.0,3.0,6.0,5.0,5.0,10.0,7.907407407407407,30.0,30.0,,,,,,326.0,28557.0,7.23991,1.15551,7.11808,1.2563,1.0,,,,,,,Family Game,Stefan Dorra,,,,,,30.0
173,Formula Dé,1997.0,2.0,10.0,3.0,10.0,5.0,5.0,10.0,7.909090909090909,120.0,120.0,,,,64897,,888.0,7800.0,6.99151,1.42197,6.6533,1.959,1.0625,,,,,,,Thematic,,,,,,,120.0
174,T-Rex,1999.0,3.0,5.0,3.0,5.0,3.0,5.0,10.0,,45.0,45.0,,,,,,20635.0,272.0,5.49191,1.27546,5.49776,1.9091,,,,,,,,,,Marcel-André Casasola Merkle,,Card Game,Animals: Dinosaurs,,45.0
175,What the Heck?,1988.0,2.0,5.0,3.0,5.0,5.0,5.0,7.0,,20.0,20.0,,,,,,2652.0,2344.0,6.46041,1.31295,6.01563,1.1698,,,,,,,,Family Game,Alex Randolph,,,,,,20.0
176,Give Me the Brain!,1996.0,3.0,8.0,3.0,8.0,3.0,8.0,10.0,,15.0,15.0,,,,,,6475.0,2143.0,5.83185,1.56784,5.6431,1.2743,,,,,,,,,James Ernest,Brian Snoddy,,,,,15.0
178,Mole Hill,1997.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,,15.0,15.0,,,,,,11363.0,217.0,5.98756,1.35672,5.54784,1.7188,,,,,,,,Abstract Game,Reiner Knizia,Néstor Romeral Andrés,,Abstract Strategy,,,15.0
179,Nuba,1995.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,10.0,10.0,,,,,,15650.0,58.0,6.23931,1.41229,5.52126,2.0,,,,,,,,Abstract Game,Reiner Knizia,Franz Vohwinkel,,Abstract Strategy,,,10.0
180,Pool Position,1999.0,2.0,5.0,2.0,5.0,2.0,5.0,10.0,,30.0,30.0,,,,,,17121.0,139.0,5.74029,1.25914,5.51484,1.7273,,,,,,,,Abstract Game,Thorsten Gimmler,Walter Pepperle,,,,F.X. Schmid,30.0
181,Risk,1959.0,2.0,6.0,3.0,6.0,4.0,4.0,10.0,8.428571428571429,120.0,120.0,,,,9294,,23523.0,33901.0,5.58924,1.6613,5.45513,2.0708,1.2545454545454544,,,,,,,,,(Uncredited),,,,,120.0
182,Knights of Charlemagne,1995.0,2.0,4.0,2.0,4.0,3.0,3.0,8.0,,30.0,30.0,,,,322787,,4886.0,708.0,6.36866,1.19673,5.73446,,,,,,,,,Family Game,Reiner Knizia,,,,Magazine: Spielbox,,
183,Stonehenge,1994.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,15.0,15.0,,,,95491,,11102.0,136.0,6.30294,1.12374,5.55037,,,,,,,,,Abstract Game,Reiner Knizia,Torsten Schöps,Area Majority / Influence,Abstract Strategy,,,
185,Devil Bunny Needs a Ham,1998.0,2.0,5.0,2.0,5.0,2.0,5.0,8.0,,30.0,30.0,,,,,,23750.0,709.0,5.40355,1.56354,5.45781,1.1757,,,,,,,,Family Game,James Ernest,Scott M. Brown,,,,,30.0
186,Split,1999.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,30.0,30.0,,,,,,12942.0,197.0,5.91709,1.52584,5.53619,1.1333,,,,,,,,,David Hoyt,,,Card Game,Components: 10 x 10 Grids,,30.0
188,Go,-2200.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,6.027777777777778,30.0,180.0,,,,,,194.0,16604.0,7.64323,1.90884,7.31279,3.9338,1.010752688172043,,,,,,,Abstract Game,(Uncredited),,,Abstract Strategy,,,105.0
189,Die Siedler von Nürnberg,1999.0,3.0,4.0,3.0,4.0,3.0,4.0,10.0,,90.0,90.0,,,,13,,3042.0,928.0,6.90924,1.29172,5.9479,2.7792,,,,,,,,,Klaus Teuber,Tanja Donner,,,,KOSMOS,90.0
190,Dolce Vita,1999.0,3.0,5.0,3.0,5.0,3.0,5.0,10.0,,30.0,30.0,,,,,,10538.0,199.0,6.12362,1.13195,5.55693,1.6875,,,,,,,,Family Game,Reiner Stockhausen,Doris Matthäus,Auction/Bidding,Card Game,,Hans im Glück,30.0
192,Nicht die Bohne!,1999.0,3.0,6.0,4.0,6.0,5.0,6.0,10.0,,45.0,45.0,,,,,,4191.0,1072.0,6.31456,1.50087,5.79381,1.3519,,,,,,,,Family Game,Horst-Rainer Rösner,,,Card Game,,,45.0
193,Fill or Bust,1981.0,2.0,10.0,2.0,10.0,2.0,10.0,8.0,,30.0,30.0,,,,,,11145.0,647.0,5.74139,1.61752,5.54928,1.1591,,,,,,,,Family Game,(Uncredited),Christof Tisch,,Dice,Game: Farkle,,30.0
194,Groo: The Game,1997.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,45.0,45.0,,,,,,5100.0,836.0,6.28687,1.52561,5.71949,1.5,,,,,,,,Thematic,,Sergio Aragonés,,,,Archangel Studios,45.0
195,NASCAR Champions,1998.0,2.0,5.0,2.0,5.0,2.0,5.0,8.0,,30.0,30.0,,,,,,20923.0,105.0,5.46429,1.44119,5.49628,1.1,,,,,,,,,Craig Van Ness,,Dice Rolling,,Sports: Auto Racing,Milton Bradley,30.0
196,Kremlin,1986.0,3.0,6.0,4.0,6.0,5.0,6.0,12.0,,75.0,75.0,,,,,,1451.0,2908.0,6.96684,1.55658,6.35773,2.8421,2.9375,,,,,,,,Urs Hostettler,,Voting,,,,75.0
197,HellRail: Second Perdition,1999.0,3.0,4.0,3.0,4.0,3.0,4.0,13.0,,75.0,75.0,,,,4997,,15058.0,95.0,6.04262,1.19265,5.52438,2.0,,,,,,,,,James Kyle,Angelo Porazzi,Pick-up and Deliver,,,,75.0
198,Buried Treasure,1992.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,30.0,30.0,,,,18013,,10356.0,244.0,6.03959,1.2837,5.55895,1.5714,,,,,,,,Family Game,Sid Sackson,,Set Collection,,,F.X. Schmid,30.0
199,Manhattan,1994.0,2.0,4.0,3.0,4.0,4.0,4.0,10.0,,45.0,45.0,,,,,,1357.0,5527.0,6.73276,1.20429,6.40207,1.9225,1.0,,,,,,,Family Game,Andreas Seyfarth,,,City Building,,,45.0
200,Entdecker,1996.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,60.0,60.0,,,,,,3392.0,1471.0,6.41651,1.2377,5.88898,2.2403,,,,,,,,,Klaus Teuber,,,Exploration,,,60.0
201,The Rose King,1992.0,2.0,4.0,2.0,2.0,2.0,2.0,10.0,,30.0,30.0,,,,,,1500.0,3569.0,6.80803,1.25829,6.34045,1.9451,1.0,,,,,,,Abstract Game,Dirk Henn,,,,,,30.0
202,Targui,1988.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,120.0,120.0,,,,,,4859.0,756.0,6.39057,1.39817,5.73515,2.3833,,,,,,,,,,,,Wargame,,Jumbo,120.0
203,Skworms,1997.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,30.0,30.0,,,,,,,7.0,4.0,2.0702,,1.0,,,,,,,,Children's Game,Scott Frisco,,,,Animals: Worms,Parker Brothers,30.0
204,Stephenson's Rocket,1999.0,2.0,4.0,2.0,4.0,4.0,4.0,12.0,,60.0,60.0,,,,,,1460.0,2859.0,6.91471,1.3634,6.35538,3.0581,,,,,,,,Strategy Game,Reiner Knizia,,,,,,60.0
206,Jalape-NO!,1998.0,3.0,9.0,3.0,9.0,3.0,9.0,10.0,,45.0,45.0,,,,,,11054.0,207.0,6.05493,1.43147,5.5508,1.4118,,,,,,,,,,,Trick-taking,Card Game,,,45.0
207,Twitch,1998.0,3.0,6.0,3.0,6.0,3.0,6.0,10.0,,15.0,15.0,,,,,,11289.0,183.0,6.07596,1.62214,5.54865,1.1667,,,,,,,,,,(Uncredited),,,,,15.0
208,Ex & Hopp,1996.0,2.0,6.0,2.0,6.0,2.0,6.0,10.0,,30.0,30.0,,,,,,20685.0,69.0,5.43043,1.19726,5.49748,1.1667,,,,,,,,,Rüdiger Dorn,Klaus Wilinski,,Card Game,,,30.0
210,Don Pepe,1999.0,3.0,6.0,3.0,6.0,3.0,6.0,8.0,,30.0,30.0,,,,,,6556.0,535.0,6.23307,1.27167,5.64149,1.3,,,,,,,,Family Game,Dominique Ehrhard,,,,,,30.0
211,Times to Remember,1992.0,2.0,10.0,2.0,10.0,2.0,10.0,10.0,,45.0,45.0,,,,,,8803.0,240.0,6.30037,1.52779,5.58258,1.1333,,,,,,,,Party Game,Richard Borg,Tony Rochon,,,,,45.0
214,Café International,1989.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,45.0,60.0,,,,,,3223.0,2768.0,6.2248,1.36125,5.91422,1.6588,1.0,,,,,,,Family Game,Rudi Hoffmann,,,Abstract Strategy,,,52.5
215,Tichu,1991.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,11.827586206896552,60.0,60.0,,,,,,203.0,14869.0,7.57287,1.67854,7.30042,2.3361,1.0,,,,,,,Strategy Game,Urs Hostettler,,,Card Game,,,60.0
216,Atlanteon,1992.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,30.0,30.0,,,,,,9712.0,734.0,5.78993,1.42247,5.56767,2.026,,,,,,,,Abstract Game,Reiner Knizia,,,,,,30.0
217,A la carte,1989.0,2.0,4.0,2.0,4.0,4.0,4.0,8.0,6.1875,30.0,30.0,,,,,,2313.0,3243.0,6.46244,1.25698,6.09177,1.2992,1.0370370370370372,,,,,,,Family Game,Karl-Heinz Schmiel,,,Action / Dexterity,,,30.0
218,High-Bid,1963.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,25.0,25.0,,,,,,12100.0,282.0,5.8672,1.37359,5.54176,1.8182,,,,,,,,,,,,Negotiation,,,25.0
219,Volle Hütte,1997.0,3.0,5.0,3.0,5.0,3.0,5.0,12.0,,30.0,30.0,,,,,,10981.0,172.0,6.13634,1.31503,5.55146,2.0909,,,,,,,,,Stefan Dorra,Wilfried Gebhard,,Economic,Components: 12 x 12 Grids,ASS Altenburger Spielkarten,30.0
220,High Society,1995.0,3.0,5.0,3.0,5.0,4.0,5.0,10.0,9.794117647058824,15.0,30.0,,,,,,542.0,12025.0,7.13429,1.23339,6.90021,1.4888,1.0166666666666666,,,,,,,Family Game,Reiner Knizia,,,Card Game,,,22.5
221,Ikusa,1986.0,2.0,5.0,3.0,5.0,4.0,5.0,12.0,12.26923076923077,240.0,360.0,,,,,,1083.0,5128.0,7.02453,1.3829,6.53638,2.9495,1.96875,,,,,,,,Michael Gray,Steve Argyle,,,,,
222,Space Beans,1999.0,2.0,6.0,2.0,6.0,2.0,6.0,10.0,,40.0,40.0,,,,,,4654.0,1513.0,6.08084,1.37372,5.75198,1.3866,,,,,,,,Family Game,Uwe Rosenberg,Björn Pertoft,,,Game: Bohnanza,,40.0
223,Expedition,1996.0,2.0,6.0,2.0,5.0,3.0,3.0,10.0,,90.0,90.0,,,,156,,2819.0,1137.0,6.79749,1.25908,5.98091,1.9762,,,,,,,,Family Game,Wolfgang Kramer,,,,Theme: Archaeology / Paleontology,,90.0
224,History of the World,1991.0,3.0,6.0,4.0,6.0,6.0,6.0,12.0,10.4375,135.0,270.0,,,,,,981.0,4536.0,7.11028,1.52302,6.58831,2.7661,3.0666666666666664,,,,,,,,,,,,,,
225,Icehouse,1989.0,3.0,5.0,3.0,5.0,3.0,5.0,8.0,,20.0,20.0,,,,,,4648.0,606.0,6.63622,1.72919,5.75092,2.5957,,,,,,,,Abstract Game,,,,,,,20.0
226,Isi,1999.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,30.0,30.0,,,,,,15262.0,43.0,6.58721,1.19578,5.52329,,,,,,,,,Abstract Game,Corné van Moorsel,,,Abstract Strategy,,Cwali,
228,Lunch Money,1996.0,2.0,4.0,2.0,4.0,2.0,4.0,13.0,,20.0,20.0,,,,,9787,16209.0,2615.0,5.63086,1.81825,5.51864,1.5123,,,,,,,,Thematic,,Andrew Yates,,,,,20.0
229,King of the Elves,1999.0,2.0,6.0,2.0,4.0,4.0,4.0,10.0,,60.0,60.0,,,,10,,4382.0,1315.0,6.19356,1.35596,5.77461,2.0242,,,,,,,,Family Game,Alan R. Moon,Doris Matthäus,,,,,60.0
230,Merchant of Venus,1988.0,1.0,6.0,2.0,5.0,1.0,6.0,12.0,,180.0,180.0,,,,,,1267.0,2741.0,7.14208,1.52244,6.44605,2.8357,,,,,,,,Strategy Game,Richard Hamblen,,,,,The Avalon Hill Game Co,
231,Geronimo,1995.0,1.0,5.0,1.0,5.0,1.0,5.0,12.0,,480.0,480.0,,,,,,17829.0,248.0,5.73231,1.94839,5.51144,3.1935,,,,,,,,War Game,Richard H. Berg,,,,,The Avalon Hill Game Co,
232,Serenissima,1996.0,2.0,4.0,3.0,4.0,4.0,4.0,12.0,,120.0,120.0,,,,,,1881.0,2279.0,6.85859,1.37444,6.206,3.0389,,,,,,,,Strategy Game,,,,,,,120.0
234,Hannibal: Rome vs. Carthage,1996.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,13.904761904761903,40.0,200.0,,,,,,337.0,4929.0,7.78593,1.52111,7.11084,3.4528,3.893939393939394,,,,,,,War Game,Mark Simonitch,,,,,,120.0
235,Blackbeard,1991.0,1.0,4.0,1.0,4.0,1.0,4.0,12.0,,120.0,240.0,,,,,,3668.0,1471.0,6.36969,1.56379,5.84929,3.205,,,,,,,,,Richard H. Berg,,,,,,180.0
237,Wooden Ships & Iron Men,1974.0,2.0,2.0,2.0,3.0,2.0,2.0,12.0,,60.0,300.0,,,,,,1691.0,2057.0,7.05683,1.35733,6.26556,,,,,,,,,War Game,S. Craig Taylor,Edward Moran,,,,,
239,"Wagram: The Peace of Vienna, 5-6 July 1809",1975.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,90.0,90.0,,,,,,10363.0,108.0,6.71898,1.29951,5.55886,2.125,,,,,,,,War Game,Irad B. Hardy,Redmond A. Simonsen,,,,"SPI (Simulations Publications, Inc.)",90.0
240,Britannia,1986.0,3.0,5.0,4.0,4.0,4.0,4.0,12.0,13.6875,180.0,300.0,,,,,,938.0,4217.0,7.19391,1.50808,6.6268,3.1623,2.8,,,,,,,War Game,Lewis Pulsipher,,,,,,
241,Age of Exploration,1994.0,1.0,6.0,1.0,6.0,1.0,6.0,14.0,,180.0,180.0,,,,,,11616.0,191.0,6.04241,1.65358,5.5456,2.85,,,,,,,,,Thomas Lehmann,,,,,,
242,Junta,1978.0,2.0,7.0,5.0,7.0,7.0,7.0,16.0,14.166666666666666,240.0,240.0,,,,,,1511.0,5673.0,6.69251,1.66446,6.33169,2.8611,3.9166666666666665,,,,,,,,,,,,,,
243,Advanced Squad Leader,1985.0,2.0,2.0,1.0,2.0,2.0,2.0,14.0,15.87837837837838,120.0,480.0,,,,,"58601,306919",418.0,3738.0,7.99619,2.07947,7.01597,4.7419,4.019230769230769,,,,,,,War Game,Don Greenwood,,,,,,
244,Circus Maximus,1979.0,2.0,10.0,4.0,9.0,6.0,8.0,12.0,,120.0,120.0,,,,,,2502.0,1654.0,6.7681,1.45908,6.04995,2.6205,,,,,,,,,,,,,,,120.0
246,Politika,1996.0,3.0,7.0,3.0,7.0,3.0,7.0,12.0,,,,,,,,,21987.0,40.0,4.984,1.70279,5.48876,1.5,,,,,,,,,,,,,,Mox Srl,
247,Gloria Picktoria,1996.0,2.0,5.0,2.0,5.0,2.0,5.0,10.0,,45.0,45.0,,,,,,4078.0,1083.0,6.34741,1.17296,5.80368,1.4815,,,,,,,,Family Game,,Doris Matthäus,,Card Game,,,45.0
248,Blood Royale,1987.0,3.0,5.0,3.0,5.0,3.0,5.0,12.0,,240.0,240.0,,,,,,4781.0,653.0,6.53941,1.6074,5.74211,3.3231,,,,,,,,,,,,,,Games Workshop Ltd.,
249,Lifeboats,1993.0,3.0,6.0,5.0,6.0,6.0,6.0,12.0,,90.0,90.0,,,,,,1942.0,3569.0,6.58125,1.47433,6.19072,1.7842,,,,,,,,,Ronald Wettering,,,,Admin: Better Description Needed!,,90.0
